run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	bam_ftp
ERR2564031	SAMEA4646341	ERX2582375	PRJEB26349	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR256/001/ERR2564031/ERR2564031.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR256/ERR2564031/MA2196_final.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR256/ERR2564031/MA2196_final.bam.bai		
ERR2564035	SAMEA4646337	ERX2582379	PRJEB26349	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR256/005/ERR2564035/ERR2564035.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR256/ERR2564035/DA381_final.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR256/ERR2564035/DA381_final.bam.bai		
ERR2572846	SAMEA4655403	ERX2589841	PRJEB26349	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/006/ERR2572846/ERR2572846.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR257/ERR2572846/Sidelkino.realigned.calmd.readsadded.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR257/ERR2572846/Sidelkino.realigned.calmd.readsadded.bam.bai		
ERR2572851	SAMEA4655356	ERX2589846	PRJEB26349	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/001/ERR2572851/ERR2572851.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR257/ERR2572851/BOT14.realigned.calmd.readsadded.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR257/ERR2572851/BOT14.realigned.calmd.readsadded.bam.bai		
ERR2573053	SAMEA4655360	ERX2590048	PRJEB26349	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/003/ERR2573053/ERR2573053.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR257/ERR2573053/DA358.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR257/ERR2573053/DA358.sort.rmdup.realign.md.bam.bai		
ERR2573054	SAMEA4655361	ERX2590049	PRJEB26349	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/004/ERR2573054/ERR2573054.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR257/ERR2573054/DA360.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR257/ERR2573054/DA360.sort.rmdup.realign.md.bam.bai		
ERR2573056	SAMEA4655363	ERX2590051	PRJEB26349	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/006/ERR2573056/ERR2573056.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR257/ERR2573056/DA341.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR257/ERR2573056/DA341.sort.rmdup.realign.md.bam.bai		
ERR2573057	SAMEA4655364	ERX2590052	PRJEB26349	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/007/ERR2573057/ERR2573057.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR257/ERR2573057/DA357.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR257/ERR2573057/DA357.sort.rmdup.realign.md.bam.bai		
ERR2573059	SAMEA4655368	ERX2590054	PRJEB26349	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/009/ERR2573059/ERR2573059.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR257/ERR2573059/RISE515.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR257/ERR2573059/RISE515.sort.rmdup.realign.md.bam.bai		
ERR2573060	SAMEA4655369	ERX2590055	PRJEB26349	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/000/ERR2573060/ERR2573060.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR257/ERR2573060/RISE516.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR257/ERR2573060/RISE516.sort.rmdup.realign.md.bam.bai		
ERR2573063	SAMEA4655372	ERX2590058	PRJEB26349	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/003/ERR2573063/ERR2573063.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR257/ERR2573063/RISE667.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR257/ERR2573063/RISE667.sort.rmdup.realign.md.bam.bai		
ERR2573067	SAMEA4655376	ERX2590062	PRJEB26349	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/007/ERR2573067/ERR2573067.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR257/ERR2573067/RISE673.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR257/ERR2573067/RISE673.sort.rmdup.realign.md.bam.bai		
ERR2573076	SAMEA4655385	ERX2590071	PRJEB26349	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/006/ERR2573076/ERR2573076.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR257/ERR2573076/RISE718.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR257/ERR2573076/RISE718.sort.rmdup.realign.md.bam.bai		
ERR2573084	SAMEA4655393	ERX2590079	PRJEB26349	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/004/ERR2573084/ERR2573084.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR257/ERR2573084/DA245.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR257/ERR2573084/DA245.sort.rmdup.realign.md.bam.bai		
ERR2573085	SAMEA4655394	ERX2590080	PRJEB26349	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/005/ERR2573085/ERR2573085.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR257/ERR2573085/DA246.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR257/ERR2573085/DA246.sort.rmdup.realign.md.bam.bai		
ERR2573087	SAMEA4655396	ERX2590082	PRJEB26349	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/007/ERR2573087/ERR2573087.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR257/ERR2573087/DA248.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR257/ERR2573087/DA248.sort.rmdup.realign.md.bam.bai		
ERR2573088	SAMEA4655397	ERX2590083	PRJEB26349	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/008/ERR2573088/ERR2573088.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR257/ERR2573088/DA249.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR257/ERR2573088/DA249.sort.rmdup.realign.md.bam.bai		
ERR2573089	SAMEA4655398	ERX2590084	PRJEB26349	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/009/ERR2573089/ERR2573089.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR257/ERR2573089/DA250.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR257/ERR2573089/DA250.sort.rmdup.realign.md.bam.bai		
ERR2573090	SAMEA4655399	ERX2590085	PRJEB26349	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/000/ERR2573090/ERR2573090.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR257/ERR2573090/DA251.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR257/ERR2573090/DA251.sort.rmdup.realign.md.bam.bai		
ERR2573091	SAMEA4655400	ERX2590086	PRJEB26349	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/001/ERR2573091/ERR2573091.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR257/ERR2573091/DA252.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR257/ERR2573091/DA252.sort.rmdup.realign.md.bam.bai		
ERR2575651	SAMEA4657873	ERX2592646	PRJEB26349	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/001/ERR2575651/ERR2575651.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/001/ERR2575651/ERR2575651_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/001/ERR2575651/ERR2575651_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR257/ERR2575651/Bashkirs.2.sort.rmdup.realign.md.rh.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR257/ERR2575651/Bashkirs.2.sort.rmdup.realign.md.rh.bam.bai		
ERR2575657	SAMEA4657879	ERX2592652	PRJEB26349	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/007/ERR2575657/ERR2575657.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/007/ERR2575657/ERR2575657_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR257/007/ERR2575657/ERR2575657_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR257/ERR2575657/Hazaras.1.sort.rmdup.realign.md.rh.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR257/ERR2575657/Hazaras.1.sort.rmdup.realign.md.rh.bam.bai		
