run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	bam_ftp
ERR2584068	SAMEA4666187	ERX2600910	PRJEB26721	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/008/ERR2584068/ERR2584068.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584068/CGG2_019911.180514.MT.RG.rmdup.final.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584068/CGG2_019911.180514.MT.RG.rmdup.final.bam.bai		
ERR2584069	SAMEA4666188	ERX2600911	PRJEB26721	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/009/ERR2584069/ERR2584069.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584069/CGG2_019912.180514.MT.RG.rmdup.final.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584069/CGG2_019912.180514.MT.RG.rmdup.final.bam.bai		
ERR2584079	SAMEA4666198	ERX2600921	PRJEB26721	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/009/ERR2584079/ERR2584079.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584079/TH2B_mt.hum.rmdup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584079/TH2B_mt.hum.rmdup.bam.bai		
ERR2584080	SAMEA4666199	ERX2600922	PRJEB26721	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/000/ERR2584080/ERR2584080.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584080/TH2C_mt.hum.rmdup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584080/TH2C_mt.hum.rmdup.bam.bai		
ERR2584084	SAMEA4666203	ERX2600926	PRJEB26721	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/004/ERR2584084/ERR2584084.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584084/TH6C_mt.hum.rmdup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584084/TH6C_mt.hum.rmdup.bam.bai		
ERR2684101	SAMEA4665888	ERX2698715	PRJEB26721	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR268/001/ERR2684101/ERR2684101.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR268/ERR2684101/Vt778.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR268/ERR2684101/Vt778.bam.bai		
ERR2684104	SAMEA4665891	ERX2698718	PRJEB26721	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR268/004/ERR2684104/ERR2684104.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR268/ERR2684104/Vt796.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR268/ERR2684104/Vt796.bam.bai		
ERR2684105	SAMEA4665892	ERX2698719	PRJEB26721	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR268/005/ERR2684105/ERR2684105.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR268/ERR2684105/Vt808.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR268/ERR2684105/Vt808.bam.bai		
ERR2583799	SAMEA4665873	ERX2600810	PRJEB26721	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/009/ERR2583799/ERR2583799.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2583799/La368.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2583799/La368.bam.bai		
ERR2583800	SAMEA4665874	ERX2600811	PRJEB26721	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/000/ERR2583800/ERR2583800.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2583800/La727.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2583800/La727.bam.bai		
ERR2583805	SAMEA4665879	ERX2600816	PRJEB26721	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/005/ERR2583805/ERR2583805.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2583805/Ma912.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2583805/Ma912.bam.bai		
ERR2583806	SAMEA4665880	ERX2600817	PRJEB26721	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/006/ERR2583806/ERR2583806.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2583806/Phl534.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2583806/Phl534.bam.bai		
ERR2583808	SAMEA4665882	ERX2600819	PRJEB26721	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/008/ERR2583808/ERR2583808.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2583808/Th521.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2583808/Th521.bam.bai		
ERR2583809	SAMEA4665883	ERX2600820	PRJEB26721	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/009/ERR2583809/ERR2583809.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2583809/Th530.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2583809/Th530.bam.bai		
ERR2583819	SAMEA4665893	ERX2600830	PRJEB26721	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/009/ERR2583819/ERR2583819.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2583819/Vt833.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2583819/Vt833.bam.bai		
ERR2584045	SAMEA4666163	ERX2600887	PRJEB26721	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/005/ERR2584045/ERR2584045.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584045/CGG2_014703.180514.MT.RG.rmdup.final.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584045/CGG2_014703.180514.MT.RG.rmdup.final.bam.bai		
ERR2584048	SAMEA4666166	ERX2600890	PRJEB26721	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/008/ERR2584048/ERR2584048.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584048/CGG2_017727.180514.MT.RG.rmdup.final.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584048/CGG2_017727.180514.MT.RG.rmdup.final.bam.bai		
ERR2584051	SAMEA4666170	ERX2600893	PRJEB26721	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/001/ERR2584051/ERR2584051.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584051/CGG2_018521.180514.MT.RG.rmdup.final.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584051/CGG2_018521.180514.MT.RG.rmdup.final.bam.bai		
ERR2584053	SAMEA4666172	ERX2600895	PRJEB26721	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/003/ERR2584053/ERR2584053.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584053/CGG2_018523.180514.MT.RG.rmdup.final.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584053/CGG2_018523.180514.MT.RG.rmdup.final.bam.bai		
ERR2584056	SAMEA4666175	ERX2600898	PRJEB26721	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/006/ERR2584056/ERR2584056.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584056/CGG2_019525.180514.MT.RG.rmdup.final.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584056/CGG2_019525.180514.MT.RG.rmdup.final.bam.bai		
ERR2584057	SAMEA4666176	ERX2600899	PRJEB26721	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/007/ERR2584057/ERR2584057.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584057/CGG2_019533.180514.MT.RG.rmdup.final.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584057/CGG2_019533.180514.MT.RG.rmdup.final.bam.bai		
ERR2584063	SAMEA4666182	ERX2600905	PRJEB26721	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/003/ERR2584063/ERR2584063.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584063/CGG2_019739.180514.MT.RG.rmdup.final.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584063/CGG2_019739.180514.MT.RG.rmdup.final.bam.bai		
ERR2584064	SAMEA4666183	ERX2600906	PRJEB26721	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/004/ERR2584064/ERR2584064.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584064/CGG2_019743.180514.MT.RG.rmdup.final.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584064/CGG2_019743.180514.MT.RG.rmdup.final.bam.bai		
ERR2584066	SAMEA4666185	ERX2600908	PRJEB26721	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/006/ERR2584066/ERR2584066.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584066/CGG2_019880.180514.MT.RG.rmdup.final.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584066/CGG2_019880.180514.MT.RG.rmdup.final.bam.bai		
ERR2584070	SAMEA4666189	ERX2600912	PRJEB26721	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/000/ERR2584070/ERR2584070.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584070/CGG2_020364.180514.MT.RG.rmdup.final.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584070/CGG2_020364.180514.MT.RG.rmdup.final.bam.bai		
ERR2584071	SAMEA4666190	ERX2600913	PRJEB26721	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/001/ERR2584071/ERR2584071.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584071/CGG2_020368.180514.MT.RG.rmdup.final.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584071/CGG2_020368.180514.MT.RG.rmdup.final.bam.bai		
ERR2584072	SAMEA4666191	ERX2600914	PRJEB26721	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2584072/ERR2584072.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584072/CGG2_020777.180514.MT.RG.rmdup.final.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584072/CGG2_020777.180514.MT.RG.rmdup.final.bam.bai		
ERR2584073	SAMEA4666192	ERX2600915	PRJEB26721	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/003/ERR2584073/ERR2584073.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584073/CGG2_020778.180514.MT.RG.rmdup.final.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584073/CGG2_020778.180514.MT.RG.rmdup.final.bam.bai		
ERR2584074	SAMEA4666193	ERX2600916	PRJEB26721	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/004/ERR2584074/ERR2584074.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584074/CGG2_020779.180514.MT.RG.rmdup.final.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584074/CGG2_020779.180514.MT.RG.rmdup.final.bam.bai		
ERR2584076	SAMEA4666195	ERX2600918	PRJEB26721	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/006/ERR2584076/ERR2584076.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584076/CGG2_020796.180514.MT.RG.rmdup.final.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584076/CGG2_020796.180514.MT.RG.rmdup.final.bam.bai		
ERR2584077	SAMEA4666196	ERX2600919	PRJEB26721	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/007/ERR2584077/ERR2584077.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584077/CGG2_020808.180514.MT.RG.rmdup.final.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584077/CGG2_020808.180514.MT.RG.rmdup.final.bam.bai		
ERR2584078	SAMEA4666197	ERX2600920	PRJEB26721	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/008/ERR2584078/ERR2584078.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584078/TH2A_mt.hum.rmdup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584078/TH2A_mt.hum.rmdup.bam.bai		
ERR2584081	SAMEA4666200	ERX2600923	PRJEB26721	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/001/ERR2584081/ERR2584081.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584081/TH2D_mt.hum.rmdup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584081/TH2D_mt.hum.rmdup.bam.bai		
ERR2584085	SAMEA4666204	ERX2600927	PRJEB26721	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/005/ERR2584085/ERR2584085.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584085/TH6D_mt.hum.rmdup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584085/TH6D_mt.hum.rmdup.bam.bai		
ERR2676753	SAMEA4769750	ERX2691744	PRJEB26721	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/003/ERR2676753/ERR2676753.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/003/ERR2676753/ERR2676753_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/003/ERR2676753/ERR2676753_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR267/ERR2676753/JHF05.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR267/ERR2676753/JHF05.bam.bai		
ERR2676754	SAMEA4769751	ERX2691745	PRJEB26721	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/004/ERR2676754/ERR2676754.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/004/ERR2676754/ERR2676754_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/004/ERR2676754/ERR2676754_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR267/ERR2676754/JHM06.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR267/ERR2676754/JHM06.bam.bai		
ERR2583795	SAMEA4665869	ERX2600806	PRJEB26721	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/005/ERR2583795/ERR2583795.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/005/ERR2583795/ERR2583795_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/005/ERR2583795/ERR2583795_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2583795/IK002.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2583795/IK002.bam.bai		
ERR2583802	SAMEA4665876	ERX2600813	PRJEB26721	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2583802/ERR2583802.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2583802/Ma554.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2583802/Ma554.bam.bai		
ERR2583803	SAMEA4665877	ERX2600814	PRJEB26721	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/003/ERR2583803/ERR2583803.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2583803/Ma555.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2583803/Ma555.bam.bai		
ERR2583804	SAMEA4665878	ERX2600815	PRJEB26721	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/004/ERR2583804/ERR2583804.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2583804/Ma911.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2583804/Ma911.bam.bai		
ERR2583807	SAMEA4665881	ERX2600818	PRJEB26721	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/007/ERR2583807/ERR2583807.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2583807/Th519.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2583807/Th519.bam.bai		
ERR2583810	SAMEA4665884	ERX2600821	PRJEB26721	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/000/ERR2583810/ERR2583810.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2583810/Th531.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2583810/Th531.bam.bai		
ERR2584049	SAMEA4666167	ERX2600891	PRJEB26721	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/009/ERR2584049/ERR2584049.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584049/CGG2_017833.180514.MT.RG.rmdup.final.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584049/CGG2_017833.180514.MT.RG.rmdup.final.bam.bai		
ERR2584050	SAMEA4666169	ERX2600892	PRJEB26721	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/000/ERR2584050/ERR2584050.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584050/CGG2_018519.180514.MT.RG.rmdup.final.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584050/CGG2_018519.180514.MT.RG.rmdup.final.bam.bai		
ERR2584059	SAMEA4666178	ERX2600901	PRJEB26721	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/009/ERR2584059/ERR2584059.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584059/CGG2_019548.180514.MT.RG.rmdup.final.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584059/CGG2_019548.180514.MT.RG.rmdup.final.bam.bai		
ERR2584060	SAMEA4666179	ERX2600902	PRJEB26721	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/000/ERR2584060/ERR2584060.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584060/CGG2_019554.180514.MT.RG.rmdup.final.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584060/CGG2_019554.180514.MT.RG.rmdup.final.bam.bai		
ERR2584061	SAMEA4666180	ERX2600903	PRJEB26721	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/001/ERR2584061/ERR2584061.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584061/CGG2_019555.180514.MT.RG.rmdup.final.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584061/CGG2_019555.180514.MT.RG.rmdup.final.bam.bai		
ERR2584067	SAMEA4666186	ERX2600909	PRJEB26721	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/007/ERR2584067/ERR2584067.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584067/CGG2_019898.180514.MT.RG.rmdup.final.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584067/CGG2_019898.180514.MT.RG.rmdup.final.bam.bai		
ERR2584075	SAMEA4666194	ERX2600917	PRJEB26721	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/005/ERR2584075/ERR2584075.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584075/CGG2_020781.180514.MT.RG.rmdup.final.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584075/CGG2_020781.180514.MT.RG.rmdup.final.bam.bai		
ERR2584082	SAMEA4666201	ERX2600924	PRJEB26721	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2584082/ERR2584082.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584082/TH6A_mt.hum.rmdup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584082/TH6A_mt.hum.rmdup.bam.bai		
ERR2584083	SAMEA4666202	ERX2600925	PRJEB26721	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/003/ERR2584083/ERR2584083.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584083/TH6B_mt.hum.rmdup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2584083/TH6B_mt.hum.rmdup.bam.bai		
ERR2684098	SAMEA4665872	ERX2698712	PRJEB26721	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR268/008/ERR2684098/ERR2684098.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR268/ERR2684098/La364.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR268/ERR2684098/La364.bam.bai		
