run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	bam_ftp
ERR12045069	SAMEA114221612	ERX11428258	PRJEB64656	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/069/ERR12045069/ERR12045069.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12045069/NEO221.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12045069/NEO221.sort.rmdup.realign.md.bam.bai		
ERR12045070	SAMEA114221613	ERX11428259	PRJEB64656	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/070/ERR12045070/ERR12045070.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12045070/NEO223.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12045070/NEO223.sort.rmdup.realign.md.bam.bai		
ERR12048978	SAMEA114221619	ERX11432156	PRJEB64656	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/078/ERR12048978/ERR12048978.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12048978/NEO254.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12048978/NEO254.sort.rmdup.realign.md.bam.bai		
ERR12048979	SAMEA114221620	ERX11432157	PRJEB64656	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/079/ERR12048979/ERR12048979.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12048979/NEO259.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12048979/NEO259.sort.rmdup.realign.md.bam.bai		
ERR12050878	SAMEA114221624	ERX11434099	PRJEB64656	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/078/ERR12050878/ERR12050878.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12050878/NEO265.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12050878/NEO265.sort.rmdup.realign.md.bam.bai		
ERR12053472	SAMEA114221512	ERX11436693	PRJEB64656	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/072/ERR12053472/ERR12053472.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12053472/NEO28.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12053472/NEO28.sort.rmdup.realign.md.bam.bai		
ERR12055033	SAMEA114221636	ERX11438254	PRJEB64656	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/033/ERR12055033/ERR12055033.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12055033/NEO307.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12055033/NEO307.sort.rmdup.realign.md.bam.bai		
ERR12055036	SAMEA114221638	ERX11438257	PRJEB64656	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/036/ERR12055036/ERR12055036.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12055036/NEO310.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12055036/NEO310.sort.rmdup.realign.md.bam.bai		
ERR12055037	SAMEA114221514	ERX11438258	PRJEB64656	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/037/ERR12055037/ERR12055037.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12055037/NEO33.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12055037/NEO33.sort.rmdup.realign.md.bam.bai		
ERR12055074	SAMEA114221520	ERX11438295	PRJEB64656	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/074/ERR12055074/ERR12055074.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12055074/NEO44.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12055074/NEO44.sort.rmdup.realign.md.bam.bai		
ERR12055075	SAMEA114221521	ERX11438296	PRJEB64656	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/075/ERR12055075/ERR12055075.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12055075/NEO46.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12055075/NEO46.sort.rmdup.realign.md.bam.bai		
ERR12055076	SAMEA114221639	ERX11438297	PRJEB64656	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/076/ERR12055076/ERR12055076.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12055076/NEO492.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12055076/NEO492.sort.rmdup.realign.md.bam.bai		
ERR12055077	SAMEA114221640	ERX11438298	PRJEB64656	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/077/ERR12055077/ERR12055077.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12055077/NEO494.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12055077/NEO494.sort.rmdup.realign.md.bam.bai		
ERR12055301	SAMEA114221645	ERX11438522	PRJEB64656	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/001/ERR12055301/ERR12055301.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12055301/NEO502.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12055301/NEO502.sort.rmdup.realign.md.bam.bai		
ERR12055302	SAMEA114221646	ERX11438523	PRJEB64656	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/002/ERR12055302/ERR12055302.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12055302/NEO503.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12055302/NEO503.sort.rmdup.realign.md.bam.bai		
ERR12055303	SAMEA114221647	ERX11438524	PRJEB64656	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/003/ERR12055303/ERR12055303.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12055303/NEO507.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12055303/NEO507.sort.rmdup.realign.md.bam.bai		
ERR12055497	SAMEA114221652	ERX11438718	PRJEB64656	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/097/ERR12055497/ERR12055497.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12055497/NEO518.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12055497/NEO518.sort.rmdup.realign.md.bam.bai		
ERR12055504	SAMEA114221658	ERX11438725	PRJEB64656	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/004/ERR12055504/ERR12055504.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12055504/NEO529.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12055504/NEO529.sort.rmdup.realign.md.bam.bai		
ERR12055511	SAMEA114221664	ERX11438732	PRJEB64656	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/011/ERR12055511/ERR12055511.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12055511/NEO549.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12055511/NEO549.sort.rmdup.realign.md.bam.bai		
ERR12055512	SAMEA114221665	ERX11438733	PRJEB64656	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/012/ERR12055512/ERR12055512.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12055512/NEO550.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12055512/NEO550.sort.rmdup.realign.md.bam.bai		
ERR12055516	SAMEA114221669	ERX11438737	PRJEB64656	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/016/ERR12055516/ERR12055516.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12055516/NEO554.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12055516/NEO554.sort.rmdup.realign.md.bam.bai		
ERR12055517	SAMEA114221670	ERX11438738	PRJEB64656	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/017/ERR12055517/ERR12055517.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12055517/NEO555.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12055517/NEO555.sort.rmdup.realign.md.bam.bai		
ERR12055518	SAMEA114221671	ERX11438739	PRJEB64656	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/018/ERR12055518/ERR12055518.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12055518/NEO556.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12055518/NEO556.sort.rmdup.realign.md.bam.bai		
ERR12055524	SAMEA114221677	ERX11438745	PRJEB64656	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/024/ERR12055524/ERR12055524.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12055524/NEO563.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12055524/NEO563.sort.rmdup.realign.md.bam.bai		
ERR12056282	SAMEA114221524	ERX11439503	PRJEB64656	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/082/ERR12056282/ERR12056282.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12056282/NEO57.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12056282/NEO57.sort.rmdup.realign.md.bam.bai		
ERR12058017	SAMEA114221689	ERX11441200	PRJEB64656	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/017/ERR12058017/ERR12058017.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12058017/NEO590.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12058017/NEO590.sort.rmdup.realign.md.bam.bai		
ERR12058020	SAMEA114221692	ERX11441203	PRJEB64656	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/020/ERR12058020/ERR12058020.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12058020/NEO597.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12058020/NEO597.sort.rmdup.realign.md.bam.bai		
ERR12058025	SAMEA114221697	ERX11441208	PRJEB64656	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/025/ERR12058025/ERR12058025.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12058025/NEO602.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12058025/NEO602.sort.rmdup.realign.md.bam.bai		
ERR12058092	SAMEA114221703	ERX11441275	PRJEB64656	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/092/ERR12058092/ERR12058092.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12058092/NEO627.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12058092/NEO627.sort.rmdup.realign.md.bam.bai		
ERR12066560	SAMEA114221707	ERX11449725	PRJEB64656	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/060/ERR12066560/ERR12066560.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12066560/NEO640.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12066560/NEO640.sort.rmdup.realign.md.bam.bai		
ERR12066567	SAMEA114221708	ERX11449732	PRJEB64656	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/067/ERR12066567/ERR12066567.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12066567/NEO641.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12066567/NEO641.sort.rmdup.realign.md.bam.bai		
ERR12066586	SAMEA114221712	ERX11449751	PRJEB64656	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/086/ERR12066586/ERR12066586.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12066586/NEO649.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12066586/NEO649.sort.rmdup.realign.md.bam.bai		
ERR12066588	SAMEA114221713	ERX11449753	PRJEB64656	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/088/ERR12066588/ERR12066588.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12066588/NEO650.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12066588/NEO650.sort.rmdup.realign.md.bam.bai		
ERR12066618	SAMEA114221719	ERX11449787	PRJEB64656	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/018/ERR12066618/ERR12066618.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12066618/NEO671.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12066618/NEO671.sort.rmdup.realign.md.bam.bai		
ERR12066620	SAMEA114221721	ERX11449789	PRJEB64656	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/020/ERR12066620/ERR12066620.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12066620/NEO674.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12066620/NEO674.sort.rmdup.realign.md.bam.bai		
ERR12066622	SAMEA114221723	ERX11449791	PRJEB64656	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/022/ERR12066622/ERR12066622.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12066622/NEO679.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12066622/NEO679.sort.rmdup.realign.md.bam.bai		
ERR12066627	SAMEA114221726	ERX11449796	PRJEB64656	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/027/ERR12066627/ERR12066627.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12066627/NEO694.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12066627/NEO694.sort.rmdup.realign.md.bam.bai		
ERR12066629	SAMEA114221728	ERX11449798	PRJEB64656	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/029/ERR12066629/ERR12066629.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12066629/NEO702.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12066629/NEO702.sort.rmdup.realign.md.bam.bai		
ERR12068959	SAMEA114221729	ERX11452128	PRJEB64656	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/059/ERR12068959/ERR12068959.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12068959/NEO717.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12068959/NEO717.sort.rmdup.realign.md.bam.bai		
ERR12068961	SAMEA114221730	ERX11452130	PRJEB64656	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/061/ERR12068961/ERR12068961.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12068961/NEO721.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12068961/NEO721.sort.rmdup.realign.md.bam.bai		
ERR12068963	SAMEA114221731	ERX11452132	PRJEB64656	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/063/ERR12068963/ERR12068963.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12068963/NEO732.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12068963/NEO732.sort.rmdup.realign.md.bam.bai		
ERR12068976	SAMEA114221735	ERX11452145	PRJEB64656	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/076/ERR12068976/ERR12068976.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12068976/NEO738.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12068976/NEO738.sort.rmdup.realign.md.bam.bai		
ERR12069921	SAMEA114221738	ERX11452542	PRJEB64656	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/021/ERR12069921/ERR12069921.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12069921/NEO745.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12069921/NEO745.sort.rmdup.realign.md.bam.bai		
ERR12069926	SAMEA114221739	ERX11452547	PRJEB64656	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/026/ERR12069926/ERR12069926.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12069926/NEO746.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12069926/NEO746.sort.rmdup.realign.md.bam.bai		
ERR12071072	SAMEA114221743	ERX11453693	PRJEB64656	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/072/ERR12071072/ERR12071072.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12071072/NEO751.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12071072/NEO751.sort.rmdup.realign.md.bam.bai		
ERR12071160	SAMEA114221746	ERX11453781	PRJEB64656	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/060/ERR12071160/ERR12071160.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12071160/NEO757.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12071160/NEO757.sort.rmdup.realign.md.bam.bai		
ERR12071180	SAMEA114221536	ERX11453801	PRJEB64656	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/080/ERR12071180/ERR12071180.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12071180/NEO75.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12071180/NEO75.sort.rmdup.realign.md.bam.bai		
ERR12071185	SAMEA114221748	ERX11453806	PRJEB64656	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/085/ERR12071185/ERR12071185.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12071185/NEO790.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12071185/NEO790.sort.rmdup.realign.md.bam.bai		
ERR12071763	SAMEA114221750	ERX11454388	PRJEB64656	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR120/063/ERR12071763/ERR12071763.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12071763/NEO792.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR12071763/NEO792.sort.rmdup.realign.md.bam.bai		
