run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	bam_ftp
ERR2505871	SAMEA1069116	ERX2525326	PRJEB20658	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR250/001/ERR2505871/ERR2505871.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505871/DA143.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505871/DA143.sort.rmdup.realign.md.bam.bai		
ERR2505874	SAMEA1069119	ERX2525329	PRJEB20658	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR250/004/ERR2505874/ERR2505874.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505874/DA146.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505874/DA146.sort.rmdup.realign.md.bam.bai		
ERR2505875	SAMEA1069033	ERX2525330	PRJEB20658	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR250/005/ERR2505875/ERR2505875.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505875/DA14.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505875/DA14.sort.rmdup.realign.md.bam.bai		
ERR2505878	SAMEA1069121	ERX2525333	PRJEB20658	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR250/008/ERR2505878/ERR2505878.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505878/DA161.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505878/DA161.sort.rmdup.realign.md.bam.bai		
ERR2505880	SAMEA1069123	ERX2525335	PRJEB20658	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR250/000/ERR2505880/ERR2505880.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505880/DA164.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505880/DA164.sort.rmdup.realign.md.bam.bai		
ERR2505884	SAMEA1069126	ERX2525339	PRJEB20658	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR250/004/ERR2505884/ERR2505884.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505884/DA179.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505884/DA179.sort.rmdup.realign.md.bam.bai		
ERR2505886	SAMEA1069127	ERX2525341	PRJEB20658	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR250/006/ERR2505886/ERR2505886.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505886/DA188.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505886/DA188.sort.rmdup.realign.md.bam.bai		
ERR2505887	SAMEA1069128	ERX2525342	PRJEB20658	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR250/007/ERR2505887/ERR2505887.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505887/DA189.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505887/DA189.sort.rmdup.realign.md.bam.bai		
ERR2505888	SAMEA1069037	ERX2525343	PRJEB20658	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR250/008/ERR2505888/ERR2505888.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505888/DA18.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505888/DA18.sort.rmdup.realign.md.bam.bai		
ERR2505889	SAMEA1069129	ERX2525344	PRJEB20658	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR250/009/ERR2505889/ERR2505889.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505889/DA190.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505889/DA190.sort.rmdup.realign.md.bam.bai		
ERR2505895	SAMEA1069135	ERX2525350	PRJEB20658	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR250/005/ERR2505895/ERR2505895.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505895/DA199.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505895/DA199.sort.rmdup.realign.md.bam.bai		
ERR2505907	SAMEA1069145	ERX2525362	PRJEB20658	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR250/007/ERR2505907/ERR2505907.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505907/DA221.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505907/DA221.sort.rmdup.realign.md.bam.bai		
ERR2505919	SAMEA1069041	ERX2525374	PRJEB20658	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR250/009/ERR2505919/ERR2505919.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505919/DA26.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505919/DA26.sort.rmdup.realign.md.bam.bai		
ERR2505847	SAMEA1069094	ERX2525302	PRJEB20658	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR250/007/ERR2505847/ERR2505847.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505847/DA105.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505847/DA105.sort.rmdup.realign.md.bam.bai		
ERR2505923	SAMEA1069021	ERX2525378	PRJEB20658	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR250/003/ERR2505923/ERR2505923.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505923/DA2.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505923/DA2.sort.rmdup.realign.md.bam.bai		
ERR2505850	SAMEA1069096	ERX2525305	PRJEB20658	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR250/000/ERR2505850/ERR2505850.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505850/DA111.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505850/DA111.sort.rmdup.realign.md.bam.bai		
ERR2505854	SAMEA1069100	ERX2525309	PRJEB20658	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR250/004/ERR2505854/ERR2505854.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505854/DA118.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505854/DA118.sort.rmdup.realign.md.bam.bai		
ERR2505928	SAMEA1069158	ERX2525383	PRJEB20658	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR250/008/ERR2505928/ERR2505928.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505928/DA356.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505928/DA356.sort.rmdup.realign.md.bam.bai		
ERR2505867	SAMEA1069113	ERX2525322	PRJEB20658	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR250/007/ERR2505867/ERR2505867.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505867/DA139.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505867/DA139.sort.rmdup.realign.md.bam.bai		
ERR2505869	SAMEA1069114	ERX2525324	PRJEB20658	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR250/009/ERR2505869/ERR2505869.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505869/DA141.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505869/DA141.sort.rmdup.realign.md.bam.bai		
ERR2505930	SAMEA1069159	ERX2525385	PRJEB20658	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR250/000/ERR2505930/ERR2505930.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505930/DA361.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505930/DA361.sort.rmdup.realign.md.bam.bai		
ERR2505873	SAMEA1069118	ERX2525328	PRJEB20658	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR250/003/ERR2505873/ERR2505873.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505873/DA145.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505873/DA145.sort.rmdup.realign.md.bam.bai		
ERR2505876	SAMEA1069034	ERX2525331	PRJEB20658	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR250/006/ERR2505876/ERR2505876.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505876/DA15.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505876/DA15.sort.rmdup.realign.md.bam.bai		
ERR2505935	SAMEA1069051	ERX2525390	PRJEB20658	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR250/005/ERR2505935/ERR2505935.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505935/DA41.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505935/DA41.sort.rmdup.realign.md.bam.bai		
ERR2505879	SAMEA1069122	ERX2525334	PRJEB20658	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR250/009/ERR2505879/ERR2505879.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505879/DA162.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505879/DA162.sort.rmdup.realign.md.bam.bai		
ERR2505881	SAMEA1069035	ERX2525336	PRJEB20658	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR250/001/ERR2505881/ERR2505881.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505881/DA16.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505881/DA16.sort.rmdup.realign.md.bam.bai		
ERR2505944	SAMEA1069059	ERX2525399	PRJEB20658	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR250/004/ERR2505944/ERR2505944.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505944/DA52.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505944/DA52.sort.rmdup.realign.md.bam.bai		
ERR2505885	SAMEA1069036	ERX2525340	PRJEB20658	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR250/005/ERR2505885/ERR2505885.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505885/DA17.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505885/DA17.sort.rmdup.realign.md.bam.bai		
ERR2505891	SAMEA1069131	ERX2525346	PRJEB20658	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR250/001/ERR2505891/ERR2505891.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505891/DA194.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505891/DA194.sort.rmdup.realign.md.bam.bai		
ERR2505946	SAMEA1069061	ERX2525401	PRJEB20658	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR250/006/ERR2505946/ERR2505946.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505946/DA54.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505946/DA54.sort.rmdup.realign.md.bam.bai		
ERR2505893	SAMEA1069133	ERX2525348	PRJEB20658	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR250/003/ERR2505893/ERR2505893.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505893/DA197.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505893/DA197.sort.rmdup.realign.md.bam.bai		
ERR2505956	SAMEA1069071	ERX2525411	PRJEB20658	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR250/006/ERR2505956/ERR2505956.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505956/DA69.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505956/DA69.sort.rmdup.realign.md.bam.bai		
ERR2505896	SAMEA1069038	ERX2525351	PRJEB20658	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR250/006/ERR2505896/ERR2505896.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505896/DA19.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505896/DA19.sort.rmdup.realign.md.bam.bai		
ERR2505901	SAMEA1069140	ERX2525356	PRJEB20658	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR250/001/ERR2505901/ERR2505901.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505901/DA205.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505901/DA205.sort.rmdup.realign.md.bam.bai		
ERR2505905	SAMEA1069039	ERX2525360	PRJEB20658	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR250/005/ERR2505905/ERR2505905.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505905/DA20.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505905/DA20.sort.rmdup.realign.md.bam.bai		
ERR2505957	SAMEA1069025	ERX2525412	PRJEB20658	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR250/007/ERR2505957/ERR2505957.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505957/DA6.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505957/DA6.sort.rmdup.realign.md.bam.bai		
ERR2505908	SAMEA1069146	ERX2525363	PRJEB20658	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR250/008/ERR2505908/ERR2505908.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505908/DA222.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505908/DA222.sort.rmdup.realign.md.bam.bai		
ERR2505909	SAMEA1069147	ERX2525364	PRJEB20658	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR250/009/ERR2505909/ERR2505909.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505909/DA223.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505909/DA223.sort.rmdup.realign.md.bam.bai		
ERR2505963	SAMEA1069027	ERX2525418	PRJEB20658	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR250/003/ERR2505963/ERR2505963.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505963/DA7.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505963/DA7.sort.rmdup.realign.md.bam.bai		
ERR2505910	SAMEA1069148	ERX2525365	PRJEB20658	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR250/000/ERR2505910/ERR2505910.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505910/DA224.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505910/DA224.sort.rmdup.realign.md.bam.bai		
ERR2505964	SAMEA1069077	ERX2525419	PRJEB20658	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR250/004/ERR2505964/ERR2505964.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505964/DA80.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505964/DA80.sort.rmdup.realign.md.bam.bai		
ERR2505912	SAMEA1069150	ERX2525367	PRJEB20658	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR250/002/ERR2505912/ERR2505912.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505912/DA227.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505912/DA227.sort.rmdup.realign.md.bam.bai		
ERR2505914	SAMEA1069152	ERX2525369	PRJEB20658	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR250/004/ERR2505914/ERR2505914.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505914/DA229.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505914/DA229.sort.rmdup.realign.md.bam.bai		
ERR2505917	SAMEA1069040	ERX2525372	PRJEB20658	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR250/007/ERR2505917/ERR2505917.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505917/DA23.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505917/DA23.sort.rmdup.realign.md.bam.bai		
ERR2505966	SAMEA1069079	ERX2525421	PRJEB20658	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR250/006/ERR2505966/ERR2505966.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505966/DA82.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505966/DA82.sort.rmdup.realign.md.bam.bai		
ERR2505918	SAMEA1069155	ERX2525373	PRJEB20658	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR250/008/ERR2505918/ERR2505918.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505918/DA243.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505918/DA243.sort.rmdup.realign.md.bam.bai		
ERR2505920	SAMEA1069043	ERX2525375	PRJEB20658	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR250/000/ERR2505920/ERR2505920.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505920/DA27.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505920/DA27.sort.rmdup.realign.md.bam.bai		
ERR2505979	SAMEA1069029	ERX2525434	PRJEB20658	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR250/009/ERR2505979/ERR2505979.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505979/DA9.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505979/DA9.sort.rmdup.realign.md.bam.bai		
ERR2505922	SAMEA1069045	ERX2525377	PRJEB20658	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR250/002/ERR2505922/ERR2505922.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505922/DA29.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505922/DA29.sort.rmdup.realign.md.bam.bai		
ERR2505925	SAMEA1069047	ERX2525380	PRJEB20658	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR250/005/ERR2505925/ERR2505925.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505925/DA31.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505925/DA31.sort.rmdup.realign.md.bam.bai		
ERR2505868	SAMEA1069032	ERX2525323	PRJEB20658	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR250/008/ERR2505868/ERR2505868.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505868/DA13.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505868/DA13.sort.rmdup.realign.md.bam.bai		
ERR2505926	SAMEA1069156	ERX2525381	PRJEB20658	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR250/006/ERR2505926/ERR2505926.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505926/DA343.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505926/DA343.sort.rmdup.realign.md.bam.bai		
ERR2505872	SAMEA1069117	ERX2525327	PRJEB20658	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR250/002/ERR2505872/ERR2505872.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505872/DA144.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505872/DA144.sort.rmdup.realign.md.bam.bai		
ERR2505931	SAMEA1069067	ERX2525386	PRJEB20658	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR250/001/ERR2505931/ERR2505931.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505931/DA385.sort.rmdup.realign.md.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR250/ERR2505931/DA385.sort.rmdup.realign.md.bam.bai		
